EAR,MAR,Pitch,Roll,Yaw,Label0.3101,0.0008,-1.81,3.6,-2.74,Alert
0.2809,0.0031,1.84,3.19,1.64,Drowsy
0.2752,0.0044,1.78,3.2,0.69,Drowsy
0.2649,0.0038,1.15,3.21,-0.43,Drowsy
0.263,0.0048,0.8,3.09,1.34,Drowsy
0.2771,0.0043,1.48,2.99,1.16,Drowsy
0.2793,0.0019,0.33,2.93,0.07,Drowsy
0.2644,0.0019,0.64,2.89,1.0,Drowsy
0.2695,0.0058,2.21,3.53,-0.34,Drowsy
0.2637,0.0044,3.79,3.54,-2.03,Drowsy
0.2695,0.0022,2.51,3.51,-2.96,Drowsy
0.2599,0.003,4.29,3.46,-4.56,Drowsy
0.252,0.0053,5.81,3.96,-5.44,Drowsy
0.2615,0.0042,3.56,4.44,-5.29,Drowsy
0.2567,0.0038,3.99,4.4,-8.02,Drowsy
0.255,0.0028,3.89,4.27,-8.2,Drowsy
0.2461,0.0056,4.9,4.47,-7.69,Drowsy
0.262,0.004,4.69,4.37,-5.41,Drowsy
0.2501,0.0029,4.33,4.26,-6.55,Drowsy
0.2682,0.0055,3.84,4.24,-7.52,Drowsy
0.2683,0.0016,1.45,4.26,-8.98,Drowsy
0.2494,0.0017,0.03,4.4,-7.95,Drowsy
0.2689,0.0023,2.16,4.45,-7.56,Drowsy
0.2654,0.0025,2.3,4.35,-7.89,Drowsy
0.265,0.0039,2.05,4.08,-6.37,Drowsy
0.2632,0.0034,1.65,3.95,-5.7,Drowsy
0.2648,0.0027,2.88,4.09,-6.87,Drowsy
0.2648,0.0029,2.62,4.13,-7.03,Drowsy
0.2724,0.0022,3.95,4.14,-6.68,Drowsy
0.2686,0.0031,4.31,3.94,-6.05,Drowsy
0.2565,0.0016,3.39,4.02,-7.18,Drowsy
0.2528,0.0017,1.99,3.82,-6.97,Drowsy
0.2611,0.0021,3.39,3.54,-6.6,Drowsy
0.2528,0.0012,3.15,3.74,-6.5,Drowsy
0.2734,0.0028,4.09,3.95,-6.14,Drowsy
0.2615,0.0022,2.01,3.85,-4.65,Drowsy
0.2533,0.0034,1.81,3.97,-3.76,Drowsy
0.229,0.004,3.05,4.22,-5.09,Drowsy
0.2194,0.0037,3.09,4.07,-5.18,Drowsy
0.215,0.0038,2.91,4.15,-5.5,Drowsy
0.2172,0.0029,3.07,4.14,-5.98,Drowsy
0.2219,0.0052,2.61,4.33,-4.8,Drowsy
0.2259,0.0045,2.43,4.19,-4.33,Drowsy
0.2193,0.005,2.63,4.12,-4.52,Drowsy
0.2186,0.0029,2.74,4.23,-4.93,Drowsy
0.2195,0.0033,3.38,4.18,-5.51,Drowsy
0.2073,0.0041,3.64,4.07,-4.57,Drowsy
0.2094,0.004,4.24,3.97,-5.09,Drowsy
0.2152,0.0027,2.88,3.85,-5.07,Drowsy
0.2138,0.0028,2.51,3.91,-5.4,Drowsy
0.2108,0.0033,3.4,3.79,-5.46,Drowsy
0.2227,0.0033,3.14,3.82,-5.11,Drowsy
0.2346,0.003,4.01,4.09,-6.37,Drowsy
0.223,0.0023,3.11,3.91,-6.6,Drowsy
0.2231,0.0029,3.67,4.02,-5.38,Drowsy
0.2375,0.0031,3.39,3.89,-5.1,Drowsy
0.2199,0.0032,3.27,3.95,-4.55,Drowsy
0.2094,0.004,3.81,3.69,-4.62,Drowsy
0.214,0.0034,4.28,3.66,-5.07,Drowsy
0.2199,0.0043,3.23,3.68,-4.59,Drowsy
0.2236,0.0044,4.34,3.81,-3.22,Drowsy
0.2358,0.003,4.4,3.94,-4.43,Drowsy
0.2436,0.003,3.84,3.74,-4.34,Drowsy
0.2474,0.0026,3.31,3.74,-4.56,Drowsy
0.2497,0.0023,4.11,3.76,-4.32,Drowsy
0.2322,0.0018,2.74,3.76,-5.16,Drowsy
0.2449,0.0036,2.56,3.95,-4.72,Drowsy
0.2471,0.0026,3.55,4.06,-3.66,Drowsy
0.2534,0.0021,3.09,3.94,-4.02,Drowsy
0.2471,0.0021,3.53,4.03,-3.12,Drowsy
0.244,0.0008,3.41,4.1,-2.14,Drowsy
0.253,0.0013,3.55,3.93,-3.67,Drowsy
0.2585,0.003,3.52,3.99,-3.06,Drowsy
0.2475,0.0029,3.77,4.13,-3.7,Drowsy
0.2329,0.0035,3.34,3.93,-4.29,Drowsy
0.2447,0.0029,3.96,3.95,-3.44,Drowsy
0.247,0.003,4.07,3.93,-3.45,Drowsy
0.2447,0.0025,3.79,3.77,-3.81,Drowsy
0.2591,0.0041,3.9,3.75,-3.29,Drowsy
0.2444,0.0046,3.73,3.65,-2.65,Drowsy
0.2445,0.0037,3.97,3.57,-1.91,Drowsy
0.2429,0.0036,5.15,3.6,-2.65,Drowsy
0.2323,0.0035,4.51,3.81,-2.39,Drowsy
0.2406,0.0041,4.36,3.58,-2.76,Drowsy
0.2263,0.005,4.78,3.81,-2.64,Drowsy
0.223,0.0049,5.22,3.57,-2.34,Drowsy
0.2134,0.0037,4.91,3.77,-1.78,Drowsy
0.2177,0.0042,4.21,3.57,-2.0,Drowsy
0.2177,0.0041,4.03,3.59,-2.03,Drowsy
0.2148,0.0025,5.05,3.76,-2.07,Drowsy
0.2065,0.0026,5.11,3.85,-2.13,Drowsy
0.215,0.0027,5.62,3.91,-1.7,Drowsy
0.2112,0.0025,4.66,3.82,-1.69,Drowsy
0.2176,0.0032,3.76,3.6,-2.15,Drowsy
0.2121,0.0028,3.89,3.8,-3.28,Drowsy
0.2203,0.003,4.6,3.9,-3.25,Drowsy
0.2433,0.003,4.64,3.72,-3.69,Drowsy
0.2506,0.0038,4.13,3.66,-3.57,Drowsy
0.2364,0.0023,4.77,3.61,-4.57,Drowsy
0.226,0.0037,4.6,3.54,-3.88,Drowsy
0.2343,0.004,4.57,3.5,-4.05,Drowsy
0.2271,0.0037,4.4,3.62,-4.79,Drowsy
0.2465,0.0033,4.59,3.64,-3.54,Drowsy
0.2343,0.0025,5.05,3.6,-3.11,Drowsy
0.2416,0.0033,4.44,3.59,-2.89,Drowsy
0.2387,0.003,4.48,3.58,-3.37,Drowsy
0.2517,0.0017,4.54,3.49,-4.45,Drowsy
0.2451,0.0033,4.87,3.6,-3.74,Drowsy
0.2486,0.0021,4.61,3.49,-4.52,Drowsy
0.2417,0.0022,4.78,3.49,-4.1,Drowsy
0.2489,0.0026,4.53,3.46,-3.87,Drowsy
0.2358,0.0019,4.71,3.46,-4.0,Drowsy
0.2387,0.0018,4.77,3.49,-3.79,Drowsy
0.241,0.0027,4.73,3.52,-3.56,Drowsy
0.2452,0.0024,4.81,3.48,-4.59,Drowsy
0.2486,0.0024,4.35,3.54,-4.85,Drowsy
0.2665,0.0018,4.54,3.67,-4.75,Drowsy
0.2542,0.0019,4.63,3.61,-4.11,Drowsy
0.2511,0.0013,4.45,3.48,-4.96,Drowsy
0.2541,0.0008,4.52,3.45,-4.98,Drowsy
0.2528,0.0022,4.48,3.51,-4.65,Drowsy
0.2564,0.0038,4.0,3.48,-5.54,Drowsy
0.2568,0.0028,3.6,3.58,-5.11,Drowsy
0.2626,0.0018,4.07,3.44,-4.97,Drowsy
0.2549,0.0018,4.15,3.47,-4.92,Drowsy
0.2681,0.0036,4.71,3.54,-4.98,Drowsy
0.2606,0.0027,4.74,3.5,-4.86,Drowsy
0.2574,0.0023,4.61,3.55,-4.5,Drowsy
0.2665,0.0028,4.05,3.53,-4.94,Drowsy
0.273,0.0027,3.9,3.47,-4.84,Drowsy
0.2578,0.004,5.02,3.78,-4.95,Drowsy
0.2568,0.0025,4.71,3.71,-6.27,Drowsy
0.2579,0.0015,4.04,3.8,-6.16,Drowsy
0.2581,0.0038,4.85,3.7,-6.38,Drowsy
0.2571,0.0025,4.38,3.73,-6.41,Drowsy
0.2684,0.0025,4.82,3.83,-6.36,Drowsy
0.2582,0.0019,4.44,3.75,-6.77,Drowsy
0.2642,0.0025,4.84,3.77,-5.84,Drowsy
0.2727,0.005,4.35,3.85,-5.25,Drowsy
0.2763,0.003,3.7,4.01,-4.06,Drowsy
0.2874,0.0031,4.38,4.09,-4.65,Drowsy
0.2877,0.0017,4.07,4.14,-5.55,Drowsy
0.2839,0.004,4.76,4.13,-4.63,Drowsy
0.2764,0.0023,4.45,4.11,-5.29,Drowsy
0.2837,0.0027,4.72,4.13,-4.09,Drowsy
0.2866,0.0036,4.61,4.3,-4.34,Drowsy
0.2805,0.0026,4.49,4.27,-4.85,Drowsy
0.2842,0.002,4.7,4.34,-5.15,Drowsy
0.2786,0.0018,4.2,4.32,-5.34,Drowsy
0.2946,0.0034,4.38,4.29,-5.16,Drowsy
0.2816,0.0031,4.41,4.33,-5.11,Drowsy
0.2935,0.0047,4.28,4.3,-4.96,Drowsy
0.3022,0.0038,3.82,4.22,-6.15,Drowsy
0.2988,0.0021,4.03,4.35,-6.01,Drowsy
0.3108,0.0025,4.55,4.3,-6.66,Drowsy
0.2897,0.0027,4.31,4.33,-6.22,Drowsy
0.3066,0.0018,4.45,4.31,-5.75,Drowsy
0.314,0.0029,4.14,4.43,-5.89,Drowsy
0.3092,0.0032,4.12,4.42,-6.0,Drowsy
0.3014,0.0017,3.83,4.33,-6.36,Drowsy
0.2955,0.0017,3.93,4.35,-6.17,Drowsy
0.3146,0.0018,3.43,4.3,-5.95,Drowsy
0.3185,0.0024,3.22,4.38,-5.86,Drowsy
0.3167,0.0039,3.31,4.41,-6.04,Drowsy
0.3088,0.0023,3.29,4.43,-6.47,Drowsy
0.3172,0.0037,2.76,4.29,-6.38,Drowsy
0.3183,0.0019,2.44,4.18,-5.58,Drowsy
0.3184,0.0018,2.16,4.13,-5.25,Drowsy
0.3279,0.0018,2.28,4.15,-5.34,Drowsy
0.326,0.0018,2.05,4.09,-5.3,Drowsy
0.3232,0.0032,2.05,4.07,-4.97,Drowsy
0.3172,0.0017,2.46,4.12,-4.75,Drowsy
0.3232,0.0008,2.15,4.2,-5.07,Drowsy
0.3114,0.0007,2.04,4.17,-5.02,Drowsy
0.312,0.001,1.44,4.15,-4.71,Drowsy
0.3179,0.0012,2.19,4.15,-4.7,Drowsy
0.3092,0.002,2.37,4.19,-5.25,Drowsy
0.3204,0.0015,1.91,4.16,-5.78,Drowsy
0.3361,0.0013,1.41,4.15,-5.12,Drowsy
0.3469,0.0019,0.88,4.02,-4.9,Drowsy
0.3527,0.0014,0.15,4.02,-4.07,Drowsy
0.3528,0.0011,0.78,3.89,-3.96,Drowsy
0.3581,0.0009,0.23,3.83,-3.16,Drowsy
0.3523,0.0018,0.49,3.9,-3.34,Drowsy
0.3567,0.0018,0.37,3.79,-3.55,Drowsy
0.3632,0.0019,0.56,3.83,-3.53,Drowsy
0.3572,0.0014,0.6,3.83,-3.57,Drowsy
0.3528,0.0014,-0.24,3.9,-3.92,Drowsy
0.3522,0.001,0.12,3.93,-3.88,Drowsy
0.3632,0.0017,-0.22,3.92,-3.91,Drowsy
0.3588,0.0018,0.43,3.82,-3.66,Drowsy
0.3527,0.0012,0.35,3.97,-4.15,Drowsy
0.3513,0.0021,0.79,3.94,-4.03,Drowsy
0.3528,0.0015,0.3,3.98,-3.27,Drowsy
0.3593,0.0019,-0.09,4.04,-3.73,Drowsy
0.3597,0.0029,0.24,4.0,-4.31,Drowsy
0.3597,0.0023,0.51,4.09,-4.56,Drowsy
0.3647,0.0022,0.31,4.03,-4.19,Drowsy
0.3537,0.0023,0.49,3.98,-3.68,Drowsy
0.3482,0.0021,0.91,4.03,-3.58,Drowsy
0.3487,0.0011,0.51,4.1,-3.92,Drowsy
0.3486,0.0013,0.96,4.11,-3.39,Drowsy
0.3572,0.0016,0.9,4.02,-3.86,Drowsy
0.3572,0.0013,0.88,4.13,-4.22,Drowsy
0.3471,0.0011,0.15,4.08,-3.85,Drowsy
0.3587,0.0021,0.73,4.1,-4.22,Drowsy
0.3586,0.003,1.12,4.0,-3.98,Drowsy
0.3587,0.0039,1.29,4.05,-3.61,Drowsy
0.3593,0.0018,1.15,3.93,-3.39,Drowsy
0.3485,0.0008,1.12,3.98,-3.77,Drowsy
0.3436,0.002,1.14,4.03,-4.19,Drowsy
0.3501,0.0015,1.24,4.15,-3.66,Drowsy
0.3538,0.0018,0.68,4.03,-4.62,Drowsy
0.3397,0.0029,1.09,3.93,-5.29,Drowsy
0.3381,0.0037,2.17,4.15,-4.36,Drowsy
0.3498,0.003,1.92,4.12,-4.95,Drowsy
0.3497,0.0029,1.87,4.09,-4.19,Drowsy
0.3419,0.0034,1.91,3.96,-4.66,Drowsy
0.3313,0.0018,1.48,4.1,-4.3,Drowsy
0.3329,0.003,1.69,4.04,-4.29,Drowsy
0.348,0.0025,1.48,3.98,-4.69,Drowsy
0.3421,0.0026,1.39,4.01,-4.56,Drowsy
0.3349,0.0026,1.52,4.06,-3.75,Drowsy
0.337,0.0046,1.86,4.04,-4.36,Drowsy
0.3251,0.0034,1.05,4.13,-4.24,Drowsy
0.3274,0.0032,0.83,3.98,-5.02,Drowsy
0.3228,0.0031,1.21,4.04,-5.56,Drowsy
0.3169,0.0016,0.66,4.0,-5.08,Drowsy
0.3152,0.0022,1.8,4.05,-5.39,Drowsy
0.3183,0.0026,1.76,4.03,-5.15,Drowsy
0.327,0.0035,1.87,4.04,-5.54,Drowsy
0.3274,0.0038,1.25,4.18,-6.22,Drowsy
0.3176,0.0037,1.62,4.02,-6.78,Drowsy
0.3176,0.0034,1.97,4.0,-6.72,Drowsy
0.3163,0.0032,1.58,4.08,-7.36,Drowsy
0.3249,0.0036,0.81,4.09,-7.61,Drowsy
0.3228,0.0047,1.4,4.12,-6.75,Drowsy
0.3222,0.0049,1.67,4.08,-6.82,Drowsy
0.3169,0.0031,1.67,4.02,-7.42,Drowsy
0.3163,0.0035,2.12,4.09,-7.32,Drowsy
0.3176,0.003,1.95,4.03,-6.84,Drowsy
0.3149,0.004,1.56,4.01,-6.86,Drowsy
0.311,0.0049,1.67,3.88,-6.75,Drowsy
0.3021,0.0044,2.65,3.84,-6.3,Drowsy
0.3021,0.0052,2.28,3.99,-6.34,Drowsy
0.3057,0.0051,2.24,4.0,-6.4,Drowsy
0.3134,0.0038,2.1,3.93,-6.08,Drowsy
0.3176,0.0046,1.98,4.03,-6.56,Drowsy
0.3176,0.0043,1.71,4.06,-6.67,Drowsy
0.3118,0.0041,1.76,3.97,-6.52,Drowsy
0.3143,0.0044,1.59,3.98,-7.07,Drowsy
0.3149,0.0036,1.95,3.99,-6.57,Drowsy
0.3099,0.0047,1.44,4.09,-6.99,Drowsy
0.3157,0.0047,1.58,4.14,-6.34,Drowsy
0.3169,0.004,1.41,4.11,-6.91,Drowsy
0.3186,0.004,1.04,4.18,-7.24,Drowsy
0.3185,0.0043,1.34,4.2,-7.54,Drowsy
0.3191,0.0037,0.88,4.22,-7.36,Drowsy
0.3165,0.0052,1.13,4.21,-7.09,Drowsy
0.318,0.0055,1.45,4.23,-7.76,Drowsy
0.3145,0.0048,1.87,4.23,-8.21,Drowsy
0.3023,0.0048,2.18,4.08,-8.6,Drowsy
0.3104,0.0027,1.94,4.0,-7.87,Drowsy
0.3164,0.0044,2.61,4.05,-7.82,Drowsy
0.3247,0.0039,2.55,4.01,-8.8,Drowsy
0.3242,0.0034,3.9,3.94,-7.0,Drowsy
0.343,0.0049,6.69,3.93,-6.58,Drowsy
0.3431,0.0033,6.39,3.93,-6.5,Drowsy
0.3104,0.0035,7.27,3.71,-8.19,Drowsy
0.3272,0.0044,8.53,3.53,-7.36,Drowsy
0.3411,0.0043,8.94,3.56,-7.21,Drowsy
0.335,0.004,9.77,3.59,-6.27,Drowsy
0.3387,0.0043,9.99,3.17,-6.55,Drowsy
0.3474,0.0022,10.38,3.25,-6.05,Drowsy
0.3397,0.0036,10.43,3.25,-5.91,Drowsy
0.337,0.0024,10.43,3.21,-5.45,Drowsy
0.328,0.0024,10.25,3.23,-4.97,Drowsy
0.336,0.0032,10.33,3.19,-5.49,Drowsy
0.3307,0.0023,10.11,3.23,-4.97,Drowsy
0.325,0.0031,9.96,3.17,-6.1,Drowsy
0.3266,0.0032,10.32,3.29,-5.47,Drowsy
0.3237,0.0035,10.04,3.24,-5.8,Drowsy
0.3224,0.0036,9.97,3.28,-5.64,Drowsy
0.336,0.0042,9.61,3.25,-5.88,Drowsy
0.3367,0.0036,9.91,3.3,-4.68,Drowsy
0.3262,0.0039,9.73,3.22,-4.34,Drowsy
0.3301,0.0027,9.86,3.21,-4.4,Drowsy
0.325,0.0037,10.96,-176.41,9.05,Drowsy
0.3249,0.0031,9.63,3.1,-3.73,Drowsy
0.3264,0.0039,9.58,3.12,-4.55,Drowsy
0.3193,0.0042,11.07,-176.41,8.59,Drowsy
0.3273,0.0041,11.1,-176.2,10.06,Drowsy
0.32,0.0037,9.78,3.24,-3.91,Drowsy
0.3208,0.0041,9.48,3.25,-5.02,Drowsy
0.3207,0.0041,10.33,-176.51,7.55,Drowsy
0.3221,0.0053,9.8,3.37,-4.5,Drowsy
0.3166,0.0056,10.05,3.36,-4.66,Drowsy
0.313,0.0044,9.67,3.27,-4.71,Drowsy
0.321,0.0044,9.24,3.31,-5.93,Drowsy
0.3258,0.0041,11.3,-176.47,6.89,Drowsy
0.3251,0.0044,9.6,3.45,-5.04,Drowsy
0.3239,0.0039,9.67,3.34,-4.74,Drowsy
0.3221,0.0039,9.28,3.35,-5.71,Drowsy
0.3249,0.0037,9.35,3.33,-5.23,Drowsy
0.3211,0.0038,9.12,3.42,-5.7,Drowsy
0.32,0.0028,9.07,3.43,-5.8,Drowsy
0.31,0.0031,8.99,3.4,-5.32,Drowsy
0.3229,0.0033,9.14,3.46,-5.16,Drowsy
0.3276,0.0036,8.87,3.41,-6.18,Drowsy
0.3268,0.0032,9.22,3.42,-5.37,Drowsy
0.3192,0.0037,8.85,3.52,-5.57,Drowsy
0.3188,0.004,8.26,3.38,-6.19,Drowsy
0.3091,0.0043,9.32,-176.37,6.89,Drowsy
0.3135,0.0042,7.78,3.49,-6.19,Drowsy
0.3305,0.003,7.61,3.59,-6.38,Drowsy
0.3314,0.0032,7.87,3.65,-5.67,Drowsy
0.3259,0.0037,8.12,3.77,-6.17,Drowsy
0.32,0.0027,7.86,3.86,-6.74,Drowsy
0.321,0.0027,7.76,3.87,-6.37,Drowsy
0.3212,0.0039,7.89,4.03,-7.06,Drowsy
0.3374,0.003,7.17,4.12,-8.44,Drowsy
0.32,0.0043,6.67,4.34,-7.13,Drowsy
0.3495,0.0025,5.91,4.27,-7.85,Drowsy
0.354,0.004,4.45,4.3,-9.53,Drowsy
0.3328,0.0032,5.28,4.21,-8.83,Drowsy
0.3392,0.0025,4.12,4.17,-8.49,Drowsy
0.3388,0.0031,3.1,4.58,-8.88,Drowsy
0.3454,0.0014,1.57,4.61,-9.11,Drowsy
0.3419,0.0038,2.26,4.68,-9.63,Drowsy
0.3459,0.0034,0.48,4.57,-8.53,Drowsy
0.3447,0.0027,0.08,4.41,-8.63,Drowsy
0.334,0.0047,0.47,4.55,-8.63,Drowsy
0.3481,0.0033,0.02,4.42,-7.83,Drowsy
0.349,0.0025,0.11,4.42,-7.51,Drowsy
0.3415,0.0028,-1.26,4.31,-6.23,Drowsy
0.3463,0.0004,-2.3,4.28,-6.34,Drowsy
0.3434,0.0009,-2.0,4.24,-6.1,Drowsy
0.3416,0.0015,-2.39,4.15,-5.46,Drowsy
0.3346,0.0019,-2.69,4.13,-5.49,Drowsy
0.3339,0.0017,-2.22,4.08,-5.63,Drowsy
0.3373,0.0015,-2.38,3.99,-5.57,Drowsy
0.3415,0.0021,-2.62,3.94,-6.06,Drowsy
0.3396,0.0023,-2.46,3.98,-6.76,Drowsy
0.3503,0.0012,-2.4,4.11,-6.76,Drowsy
0.3477,0.0019,-2.14,3.92,-6.94,Drowsy
0.3398,0.0012,-2.4,3.99,-6.21,Drowsy
0.3286,0.0009,-2.66,4.01,-5.8,Drowsy
0.3392,0.0015,-1.89,4.15,-7.1,Drowsy
0.3365,0.0024,-3.1,4.05,-6.29,Drowsy
0.3272,0.0028,-3.03,4.15,-6.47,Drowsy
0.3323,0.0017,-3.11,4.06,-6.33,Drowsy
0.3367,0.0023,-2.72,3.9,-6.43,Drowsy
0.3294,0.0024,-2.41,3.83,-6.2,Drowsy
0.3383,0.0025,-2.38,3.74,-6.98,Drowsy
0.3388,0.0024,-2.36,3.8,-6.84,Drowsy
0.3341,0.0025,-2.17,3.7,-6.61,Drowsy
0.3266,0.001,-3.0,3.61,-6.53,Drowsy
0.3323,0.0005,-3.07,3.48,-5.94,Drowsy
0.3303,0.0031,-3.01,3.44,-5.94,Drowsy
0.3249,0.0019,-3.68,3.36,-4.85,Drowsy
0.3282,0.0032,-3.56,3.39,-5.74,Drowsy
0.3252,0.0064,-3.05,3.4,-4.86,Drowsy
0.31,0.0021,-3.37,3.39,-4.96,Drowsy
0.3243,0.002,-2.33,3.18,-4.91,Drowsy
0.3289,0.0015,-2.07,3.17,-5.09,Drowsy
0.3242,0.0018,-3.17,3.15,-3.71,Drowsy
0.3261,0.0014,-3.56,3.02,-3.58,Drowsy
0.3237,0.0017,-3.62,2.93,-3.62,Drowsy
0.3245,0.0017,-3.05,3.1,-3.56,Drowsy
0.3311,0.0042,-2.71,3.03,-2.86,Drowsy
0.3137,0.002,-2.09,3.28,-2.23,Drowsy
0.3202,0.0037,-2.89,3.08,-2.16,Drowsy
0.3344,0.0056,-3.68,3.23,-2.32,Drowsy
0.3292,0.0045,-3.9,3.25,-2.69,Drowsy
0.3361,0.0053,-3.4,3.45,-2.67,Drowsy
0.3414,0.0027,-2.87,3.48,-2.84,Drowsy
0.3473,0.0043,-2.77,3.35,-2.32,Drowsy
0.3338,0.0025,-3.11,3.47,-2.58,Drowsy
0.3473,0.0043,-3.03,3.55,-2.88,Drowsy
0.3287,0.0034,-2.73,3.64,-2.99,Drowsy
0.3351,0.0041,-2.56,3.45,-2.7,Drowsy
0.3334,0.0015,-2.98,3.51,-2.52,Drowsy
0.3374,0.0022,-3.13,3.37,-3.16,Drowsy
0.3335,0.0036,-2.72,3.36,-2.2,Drowsy
0.3237,0.0013,-2.16,3.16,-1.33,Drowsy
0.3356,0.0015,-1.96,3.17,-2.39,Drowsy
0.3334,0.0017,-1.09,3.27,-1.87,Drowsy
0.3372,0.0018,-1.93,3.17,-2.25,Drowsy
0.3288,0.003,-1.3,3.03,-1.3,Drowsy
0.3215,0.0045,-2.32,2.8,-1.61,Drowsy
0.3237,0.0028,-2.1,2.89,-1.34,Drowsy
0.335,0.0031,-1.76,2.9,-1.71,Drowsy
0.3309,0.0013,-2.13,2.73,-0.22,Drowsy
0.3292,0.004,-1.79,2.5,-0.65,Drowsy
0.3062,0.0051,-0.22,2.66,2.3,Drowsy
0.3101,0.0026,-0.87,3.05,1.95,Drowsy
0.3232,0.003,-1.3,3.31,1.39,Drowsy
0.3233,0.004,-0.41,3.64,0.65,Drowsy
0.3228,0.0062,-0.67,3.78,1.5,Drowsy
0.3247,0.0025,-1.11,4.18,-0.05,Drowsy
0.3245,0.002,0.25,4.66,-0.35,Drowsy
0.3067,0.0076,0.9,4.74,-0.85,Drowsy
0.321,0.0047,0.65,5.03,-2.52,Drowsy
0.3329,0.005,0.25,5.07,-1.53,Drowsy
0.3199,0.0054,1.03,5.55,-2.39,Drowsy
0.3183,0.0037,0.59,5.68,-2.08,Drowsy
0.3252,0.0029,0.4,6.05,-2.45,Drowsy
0.3229,0.0029,1.42,6.17,-2.65,Drowsy
0.3372,0.003,0.75,6.14,-1.99,Drowsy
0.3177,0.0016,-0.07,6.0,-1.59,Drowsy
0.3293,0.0016,-0.53,5.93,-1.18,Drowsy
0.3238,0.0018,-0.05,5.93,-1.8,Drowsy
0.3293,0.002,-0.81,5.99,-1.38,Drowsy
0.3326,0.0013,-0.9,5.96,-2.35,Drowsy
0.3275,0.0011,-0.87,5.81,-2.1,Drowsy
0.332,0.0011,-0.35,5.85,-2.13,Drowsy
0.3239,0.0017,-1.06,5.71,-2.1,Drowsy
0.3275,0.0027,-0.63,5.83,-2.4,Drowsy
0.3313,0.0021,-0.37,5.72,-2.7,Drowsy
0.3226,0.0016,-1.28,5.53,-1.74,Drowsy
0.3231,0.0031,-0.42,5.54,-1.69,Drowsy
0.3364,0.0027,-0.72,5.37,-1.13,Drowsy
0.3304,0.0026,-0.23,5.27,-1.09,Drowsy
0.3142,0.0035,-0.57,5.29,-1.12,Drowsy
0.3086,0.0044,-0.47,5.04,-0.77,Drowsy
0.3142,0.002,-0.67,4.96,-0.82,Drowsy
0.326,0.0028,-1.12,4.86,-0.67,Drowsy
0.326,0.0027,-1.19,4.88,-0.5,Drowsy
0.326,0.0025,-0.78,4.92,-1.57,Drowsy
0.3154,0.0029,-0.67,4.92,-1.36,Drowsy
0.33,0.0025,-1.4,4.87,-1.2,Drowsy
0.326,0.001,-1.13,4.77,-1.14,Drowsy
0.3359,0.0021,-1.82,4.77,-0.85,Drowsy
0.3266,0.0026,-1.28,4.63,-1.45,Drowsy
0.3239,0.0016,-0.28,4.69,-1.6,Drowsy
0.3324,0.0012,-0.9,4.63,-1.75,Drowsy
0.3171,0.0012,-0.91,4.55,-1.24,Drowsy
0.3173,0.0016,-0.83,4.5,-1.15,Drowsy
0.3294,0.0016,-0.27,4.52,-1.7,Drowsy
0.3294,0.0016,-0.1,4.48,-1.6,Drowsy
0.332,0.0019,-0.16,4.47,-1.58,Drowsy
0.3231,0.0014,-0.72,4.46,-2.48,Drowsy
0.3215,0.0038,-0.38,4.19,-0.96,Drowsy
0.331,0.0033,-0.29,4.08,-1.28,Drowsy
0.3215,0.0025,0.56,3.94,-1.47,Drowsy
0.3232,0.0033,0.38,3.36,-0.65,Drowsy
0.323,0.0041,2.01,2.91,0.34,Drowsy
0.3122,0.0045,1.46,2.46,0.61,Drowsy
0.3192,0.0058,1.61,2.16,0.58,Drowsy
0.3166,0.0039,1.78,1.66,-0.74,Drowsy
0.3281,0.003,1.27,1.49,-0.69,Drowsy
0.3281,0.0036,1.74,1.57,-1.05,Drowsy
0.3372,0.0042,2.39,1.42,-0.78,Drowsy
0.3203,0.0042,1.73,1.23,-0.36,Drowsy
0.3195,0.0041,0.97,1.14,0.04,Drowsy
0.3254,0.0032,0.53,1.22,-0.35,Drowsy
0.3222,0.0051,1.65,1.25,-1.46,Drowsy
0.3321,0.004,1.72,1.38,-1.35,Drowsy
0.3224,0.0038,0.77,1.18,-0.29,Drowsy
0.3245,0.0031,0.23,1.27,-0.88,Drowsy
0.3183,0.0021,0.67,1.25,-0.89,Drowsy
0.3108,0.003,0.28,1.22,-1.25,Drowsy
0.3165,0.0024,0.55,1.32,-1.86,Drowsy
0.322,0.0016,0.49,1.34,-1.18,Drowsy
0.3153,0.0014,0.69,1.3,-1.01,Drowsy
0.3318,0.002,0.39,1.35,-1.29,Drowsy
0.3166,0.0032,0.92,1.41,-1.92,Drowsy
0.3247,0.0021,0.56,1.36,-1.87,Drowsy
0.3133,0.0024,0.8,1.51,-1.92,Drowsy
0.3145,0.0029,0.89,1.37,-2.76,Drowsy
0.3164,0.0023,0.64,1.44,-1.78,Drowsy
0.3123,0.0025,0.51,1.42,-1.65,Drowsy
0.3205,0.0023,0.78,1.56,-1.73,Drowsy
0.3193,0.0023,0.96,1.76,-2.05,Drowsy
0.3301,0.0018,1.01,1.65,-1.74,Drowsy
0.3301,0.0021,1.06,1.64,-2.39,Drowsy
0.33,0.0018,1.11,1.64,-2.47,Drowsy
0.3263,0.0015,0.85,1.69,-1.93,Drowsy
0.3288,0.0021,1.0,1.62,-2.48,Drowsy
0.3298,0.002,0.99,1.7,-2.53,Drowsy
0.323,0.0029,0.85,1.62,-2.31,Drowsy
0.3121,0.0027,1.02,1.48,-3.0,Drowsy
